Date,Total Revenue,Cost of Revenue,Gross Profit,Operating Expense,Operating Income,Net Non Operating Interest Income Expense,Other Income Expense,Pretax Income,Tax Provision,Net Income Common Stockholders,Diluted NI Available to Com Stockholders,Basic EPS,Diluted EPS,Basic Average Shares,Diluted Average Shares,Total Operating Income as Reported,Total Expenses,Net Income from Continuing & Discontinued Operation,Normalized Income,Interest Income,Interest Expense,Net Interest Income,EBIT,EBITDA,Reconciled Cost of Revenue,Reconciled Depreciation,Net Income from Continuing Operation Net Minority Interest,Normalized EBITDA,Tax Rate for Calcs,Total Assets,Total Liabilities Net Minority Interest,Total Equity Gross Minority Interest,Total Capitalization,Common Stock Equity,Capital Lease Obligations,Net Tangible Assets,Working Capital,Invested Capital,Tangible Book Value,Total Debt,Net Debt,Share Issued,Ordinary Shares Number,Operating Cash Flow,Investing Cash Flow,Financing Cash Flow,End Cash Position,Income Tax Paid Supplemental Data,Interest Paid Supplemental Data,Capital Expenditure,Issuance of Capital Stock,Issuance of Debt,Repayment of Debt,Repurchase of Capital Stock,Free Cash Flow,Ticker,Total Unusual Items Excluding Goodwill,Total Unusual Items,Tax Effect of Unusual Items,Earnings from Equity Interest Net of Tax,Average Dilution Earnings,Treasury Shares Number,Rent Expense Supplemental,Preferred Stock Equity,Preferred Shares Number,Credit Losses Provision,Non Interest Expense,Special Income Charges,Interest Income after Provision for Loan Loss,Total Money Market Investments,Cash Flow from Discontinued Operation
2020-09-30,23518000.0,18458900.0,5059100.0,3541200.0,1517900.0,-397300.0,43800.0,1164400.0,239700.0,928300.0,928300.0,0.79,0.79,1173300.0,1181800.0,1561700.0,22000100.0,928300.0,1149587.8,39700.0,437000.0,-397300.0,1601400.0,3104600.0,18387000.0,1503200.0,928300.0,3383300.0,0.0,29374500.0,37173900.0,-7799400.0,6854500.0,-7805100.0,8910500.0,-11954400.0,459600.0,8543200.0,-11954400.0,25258800.0,11997400.0,1173300.0,1173300.0,1597800.0,-1711500.0,1713300.0,4350900.0,1699100.0,396900.0,-1483600.0,298800.0,6134200.0,-967700.0,-1698900.0,114200.0,SBUX,-278700.0,-278700.0,-57412.2,0.0,0.0,0.0,2388000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SBUX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-29,25493700.0,10931200.0,14562500.0,2816900.0,11745600.0,-1174800.0,-48900.0,10522200.0,2053400.0,8468800.0,8468800.0,11.63,11.56,727900.0,732300.0,11646700.0,13748100.0,8468800.0,8656606.5,186000.0,1360800.0,-1174800.0,11883000.0,13861200.0,9334700.0,1978200.0,8468800.0,14094500.0,0.0,56146800.0,60853500.0,-4706700.0,32446200.0,-4706700.0,13745800.0,-7747100.0,1127400.0,34638600.0,-7747100.0,53091100.0,34766000.0,1660600.0,722700.0,9611900.0,-3184500.0,-4374100.0,4579300.0,2992900.0,1286900.0,-2357400.0,0.0,5221100.0,-2441100.0,-3054300.0,7254500.0,MCD,-233300.0,-233300.0,-45493.5,0.0,0.0,937900.0,4773900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-30,23182600.0,9975400.0,13207200.0,2862600.0,10344600.0,-1163000.0,-1356600.0,7825400.0,1648000.0,6177400.0,6177400.0,8.45,8.33,731300.0,741300.0,9371000.0,12838000.0,6177400.0,6929159.2,44000.0,1207000.0,-1163000.0,9032400.0,10903000.0,8475200.0,1870600.0,6177400.0,11855800.0,0.0,50435600.0,56439000.0,-6003400.0,29900100.0,-6003400.0,12795500.0,-8903800.0,1622100.0,29900100.0,-8903800.0,48699000.0,33319700.0,1660600.0,731300.0,7386700.0,-2678100.0,-6580200.0,2583800.0,3023500.0,1183500.0,-1899200.0,0.0,3374500.0,-2202400.0,-3896000.0,5487500.0,MCD,-952800.0,-952800.0,-201040.8,0.0,0.0,929300.0,4375900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-31,23222900.0,10642700.0,12580200.0,2707500.0,9872700.0,-1176800.0,432300.0,9127900.0,1582700.0,7545200.0,7545200.0,10.13,10.04,744800.0,751800.0,10356000.0,13350200.0,7545200.0,7322240.8,9000.0,1185800.0,-1176800.0,10313700.0,12181800.0,9104300.0,1868100.0,7545200.0,11912200.0,0.0,53854300.0,58455300.0,-4601000.0,31021700.0,-4601000.0,13726400.0,-7383500.0,3128500.0,31021700.0,-7383500.0,49349100.0,30913500.0,1660600.0,744800.0,9141500.0,-2165700.0,-5595600.0,4709200.0,2403900.0,1197300.0,-2040000.0,0.0,1154400.0,-2240000.0,-845500.0,7101500.0,MCD,269600.0,269600.0,46640.8,0.0,0.0,915800.0,4608300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-31,19207800.0,9455700.0,9752100.0,2545600.0,7206500.0,-1200100.0,134500.0,6140700.0,1410200.0,4730500.0,4730500.0,6.35,6.31,745400.0,750100.0,7324000.0,12001300.0,4730500.0,4728113.0,18000.0,1218100.0,-1200100.0,7358800.0,9110200.0,8004900.0,1751400.0,4730500.0,9107100.0,0.0,52626800.0,60451700.0,-7824900.0,27371900.0,-7824900.0,14022800.0,-10598000.0,62000.0,29615500.0,-10598000.0,51463200.0,33991300.0,1660600.0,745400.0,6265200.0,-1545800.0,-2249000.0,3449100.0,1441900.0,1136000.0,-1640800.0,0.0,5543000.0,-2411700.0,-907800.0,4624400.0,MCD,3100.0,3100.0,713.0,0.0,0.0,915200.0,4208100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MCD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-29,1087533.0,609295.0,478238.0,450079.0,28159.0,-1717.0,-9462.0,16980.0,-4010.0,20264.0,20264.0,0.5,0.47,39419.0,43899.0,5921.0,1059374.0,20264.0,37832.02,0.0,1717.0,-1717.0,18697.0,111737.0,607497.0,93040.0,20264.0,133975.0,0.0,1605857.0,1136487.0,469370.0,689053.0,443417.0,525693.0,443417.0,170365.0,689053.0,443417.0,771329.0,20983.0,39474.32,39474.32,132139.0,-132320.0,-5684.0,224653.0,4056.0,537.0,-146167.0,0.0,0.0,-3272.0,0.0,-14028.0,SHAK,-22238.0,-22238.0,-4669.98,0.0,0.0,0.0,79846.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-30,900486.0,518942.0,381544.0,390963.0,-9419.0,-1518.0,-13348.0,-24285.0,-1180.0,-21229.0,-21229.0,-0.61,-0.61,39237.0,39237.0,-26894.0,909905.0,-21229.0,-4610.28,0.0,1518.0,-1518.0,-22767.0,51529.0,517442.0,74296.0,-21229.0,69004.0,0.0,1511950.0,1075114.0,436836.0,656793.0,412204.0,475920.0,412204.0,196270.0,656793.0,412204.0,720509.0,14068.0,39285.0,39285.0,76742.0,-143424.0,-5202.0,230521.0,3731.0,252.0,-142559.0,0.0,0.0,-2974.0,0.0,-65817.0,SHAK,-17475.0,-17475.0,-856.28,0.0,0.0,0.0,68508.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-31,739893.0,433376.0,306517.0,307447.0,-930.0,-1577.0,-14828.0,-17335.0,-11318.0,-4561.0,-4561.0,-0.22,-0.22,39085.0,39085.0,-15853.0,740823.0,-4561.0,6332.79,0.0,1577.0,-1577.0,-15758.0,44478.0,432131.0,60236.0,-4561.0,59401.0,0.0,1457570.0,1021970.0,435600.0,653079.0,409537.0,442646.0,409537.0,288179.0,653079.0,409537.0,686188.0,0.0,39142.4,39142.4,58404.0,-144890.0,242021.0,302406.0,2808.0,252.0,-101495.0,0.0,243750.0,-2694.0,0.0,-43091.0,SHAK,-14923.0,-14923.0,-4029.21,0.0,0.0,0.0,59228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-31,522867.0,310149.0,212718.0,237863.0,-25145.0,-815.0,-19517.0,-45477.0,57.0,-42158.0,-42158.0,-1.14,-1.14,37129.0,37129.0,-43876.0,548012.0,-42158.0,-28484.37,0.0,815.0,-815.0,-44662.0,5583.0,308705.0,50245.0,-42158.0,24314.0,0.0,1145348.0,710855.0,434493.0,407321.0,407321.0,384977.0,407321.0,93481.0,407321.0,407321.0,384977.0,0.0,38717.79,38717.79,37350.0,-69397.0,141821.0,146873.0,0.0,0.0,-69038.0,144997.0,50000.0,-52206.0,0.0,-31688.0,SHAK,-18731.0,-18731.0,-5057.37,0.0,0.0,0.0,51592.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SHAK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-29,4479358.0,2751941.0,1727417.0,907749.0,819668.0,-184792.0,17564.0,652440.0,133322.0,519118.0,519118.0,14.8,14.66,35081.78,35401.31,819519.0,3659690.0,519118.0,519236.6,11683.0,196475.0,-184792.0,848915.0,929555.0,2751941.0,80640.0,519118.0,929704.0,0.0,1674899.0,5745266.0,-4070367.0,863695.0,-4070367.0,218878.0,-4216160.0,269941.0,920061.0,-4216160.0,5209306.0,4876330.0,34726.18,34726.18,590864.0,-106917.0,-476358.0,403133.0,0.0,0.0,-105396.0,0.0,14898.0,-55705.0,-269025.0,485468.0,DPZ,-149.0,-149.0,-30.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-30,4537158.0,2888552.0,1648606.0,901854.0,746752.0,-195092.0,21173.0,572833.0,120570.0,452263.0,452263.0,12.78,12.53,35419.72,36093.75,767925.0,3790406.0,452263.0,435536.33,3162.0,198254.0,-195092.0,771087.0,851338.0,2888552.0,80251.0,452263.0,830165.0,0.0,1602221.0,5791286.0,-4189065.0,778355.0,-4189065.0,230121.0,-4309182.0,254033.0,833168.0,-4309182.0,5252354.0,4961877.0,35419.72,35419.72,475317.0,-53681.0,-515949.0,395204.0,0.0,0.0,-87234.0,0.0,120000.0,-175676.0,-293740.0,388083.0,DPZ,21173.0,21173.0,4446.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-31,4357373.0,2669131.0,1688242.0,907834.0,780408.0,-191461.0,36758.0,625705.0,115238.0,510467.0,510467.0,14.04,13.54,36138.27,37691.35,780408.0,3576965.0,510467.0,510467.0,345.0,191806.0,-191461.0,817511.0,890434.0,2669131.0,72923.0,510467.0,890434.0,0.0,1671816.0,5881352.0,-4209536.0,728764.0,-4209536.0,297964.0,-4320128.0,269799.0,784352.0,-4320128.0,5291852.0,4845728.0,36138.27,36138.27,654206.0,-142723.0,-522833.0,490480.0,0.0,0.0,-94172.0,0.0,1850000.0,-910212.0,-1320902.0,560034.0,DPZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-31,4117411.0,2522918.0,1594493.0,868851.0,725642.0,-170512.0,0.0,555130.0,63834.0,491296.0,491296.0,12.47,12.39,38868.35,39640.79,725642.0,3391769.0,491296.0,491296.0,1654.0,172166.0,-170512.0,727296.0,792334.0,2522918.0,65038.0,491296.0,792334.0,0.0,1567168.0,4867573.0,-3300405.0,755058.0,-3300405.0,298684.0,-3396772.0,398565.0,757913.0,-3396772.0,4357002.0,3889497.0,38868.35,38868.35,592794.0,-128927.0,-446406.0,168821.0,0.0,0.0,-88768.0,0.0,158000.0,-202058.0,-304590.0,504026.0,DPZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DPZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-29,2135713.0,1714124.0,421589.0,265432.0,156157.0,-43469.0,-9015.0,103673.0,20874.0,82098.0,82098.0,2.49,2.48,32931.0,33159.0,147142.0,1979556.0,82098.0,89300.99,0.0,43469.0,-43469.0,147142.0,211232.0,1714124.0,64090.0,82098.0,220247.0,0.0,875005.0,1317770.0,-442765.0,298330.0,-459092.0,208299.0,-535298.0,-73578.0,298330.0,-535298.0,965721.0,716835.0,49235.0,32488.0,193055.0,-75123.0,-124076.0,40587.0,0.0,0.0,-76620.0,0.0,159000.0,-8821.0,-210348.0,116435.0,PZZA,-9015.0,-9015.0,-1812.02,0.0,0.0,16747.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-30,2102103.0,1711564.0,390539.0,233189.0,157350.0,-25261.0,-48320.0,83769.0,14420.0,67362.0,67362.0,1.9,1.89,35497.0,35717.0,109030.0,1944753.0,67772.0,107780.96,0.0,25261.0,-25261.0,109030.0,161062.0,1711564.0,52032.0,67772.0,209382.0,0.0,864227.0,1133674.0,-269447.0,310676.0,-286393.0,210195.0,-357009.0,-14118.0,310676.0,-357009.0,807264.0,549696.0,49138.0,34736.0,117808.0,-62793.0,-76240.0,47373.0,0.0,0.0,-78391.0,0.0,115000.0,-5416.0,-125000.0,39417.0,PZZA,-48320.0,-48320.0,-8311.04,0.0,0.0,14402.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-31,2068421.0,1639099.0,429322.0,261081.0,168241.0,-17293.0,-11182.0,150948.0,25993.0,4073.0,4073.0,0.12,0.12,35007.0,35337.0,168241.0,1900180.0,120016.0,120016.0,0.0,17293.0,-17293.0,168241.0,217057.0,1639099.0,48816.0,120016.0,217057.0,0.0,885704.0,1052664.0,-166960.0,293060.0,-187670.0,204772.0,-268302.0,-32415.0,293060.0,-268302.0,685502.0,410120.0,49002.0,35797.0,184675.0,-63512.0,-180526.0,70610.0,0.0,0.0,-68559.0,0.0,480000.0,-344566.0,-261146.0,116116.0,PZZA,0.0,0.0,0.0,0.0,0.0,13205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-31,1813234.0,1469034.0,344200.0,247962.0,96238.0,-17022.0,-3854.0,75362.0,14748.0,41737.0,41737.0,1.29,1.28,32421.0,32717.0,90253.0,1716996.0,57932.0,61030.62,0.0,17022.0,-17022.0,92384.0,142089.0,1469034.0,49705.0,57932.0,145943.0,0.0,872770.0,1133235.0,-260465.0,46114.0,-282178.0,165280.0,-362969.0,17538.0,66114.0,-362969.0,513572.0,218088.0,45288.0,32545.0,186439.0,-41071.0,-43461.0,130204.0,0.0,0.0,-35652.0,0.0,0.0,-20000.0,-2701.0,150787.0,PZZA,-3854.0,-3854.0,-755.38,0.0,0.0,12743.0,0.0,0.0,252.5,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252530.0,0.0,0.0,0.0,0.0,PZZA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-29,32653000.0,6567000.0,26086000.0,4159000.0,21927000.0,-644000.0,-246000.0,21037000.0,3764000.0,17273000.0,17273000.0,8.29,8.28,1618000.0,2085000.0,21000000.0,10726000.0,17273000.0,17474966.0,0.0,644000.0,-644000.0,21681000.0,22624000.0,6567000.0,943000.0,17273000.0,22870000.0,0.0,90499000.0,51766000.0,38733000.0,59196000.0,38733000.0,0.0,-5368000.0,10434000.0,59196000.0,-5368000.0,20463000.0,4177000.0,2068027.5,2068027.5,20755000.0,-2006000.0,-17772000.0,21990000.0,3433000.0,617000.0,-1059000.0,0.0,0.0,-2250000.0,-12101000.0,19696000.0,V,-246000.0,-246000.0,-44034.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-30,29310000.0,5733000.0,23577000.0,3896000.0,19681000.0,-538000.0,-1007000.0,18136000.0,3179000.0,14957000.0,14957000.0,7.01,7.0,1651000.0,2136000.0,18813000.0,9629000.0,14957000.0,15787775.0,0.0,538000.0,-538000.0,18674000.0,19535000.0,5733000.0,861000.0,14957000.0,20542000.0,0.0,85501000.0,49920000.0,35581000.0,55781000.0,35581000.0,0.0,-7271000.0,9352000.0,58031000.0,-7271000.0,22450000.0,6761000.0,2112583.0,2112583.0,18849000.0,-4288000.0,-12696000.0,20377000.0,3741000.0,607000.0,-970000.0,0.0,3218000.0,-1000000.0,-11589000.0,17879000.0,V,-1007000.0,-1007000.0,-176225.0,0.0,0.0,0.0,0.0,2324000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-30,24105000.0,4970000.0,19135000.0,3328000.0,15807000.0,-513000.0,769000.0,16063000.0,3752000.0,12311000.0,12311000.0,5.63,5.63,2130301.0,2188000.0,15804000.0,8298000.0,12311000.0,11721946.0,0.0,513000.0,-513000.0,16576000.0,17380000.0,4970000.0,804000.0,12311000.0,16611000.0,0.0,82896000.0,45307000.0,37589000.0,57567000.0,37589000.0,0.0,-6033000.0,11868000.0,58566000.0,-6033000.0,20977000.0,4490000.0,2143027.5,2143027.5,15227000.0,-152000.0,-14410000.0,19799000.0,3012000.0,643000.0,-705000.0,0.0,0.0,-3000000.0,-8676000.0,14522000.0,V,769000.0,769000.0,179946.0,0.0,0.0,0.0,0.0,3080000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-30,21846000.0,4512000.0,17334000.0,3242000.0,14092000.0,-516000.0,214000.0,13790000.0,2924000.0,10866000.0,10866000.0,4.9,4.89,2140301.0,2223000.0,14081000.0,7754000.0,10866000.0,10697368.0,0.0,516000.0,-516000.0,14306000.0,15073000.0,4512000.0,767000.0,10866000.0,14859000.0,0.0,80919000.0,44709000.0,36210000.0,57281000.0,31124000.0,0.0,-7508000.0,13135000.0,55194000.0,-12594000.0,24070000.0,7781000.0,2120445.5,2120445.5,10440000.0,1427000.0,-3968000.0,19171000.0,2671000.0,537000.0,-736000.0,0.0,7212000.0,0.0,-8114000.0,9704000.0,V,214000.0,214000.0,45368.0,0.0,0.0,0.0,0.0,5086000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5462000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-29,25098000.0,6022000.0,19076000.0,4446000.0,14630000.0,-575000.0,-416000.0,13639000.0,2444000.0,11195000.0,11195000.0,11.86,11.83,944000.0,946000.0,14008000.0,10468000.0,11195000.0,11530789.0,0.0,575000.0,-575000.0,14214000.0,15013000.0,6022000.0,799000.0,11195000.0,15422000.0,0.0,42448000.0,35451000.0,6997000.0,21273000.0,6929000.0,0.0,-4817000.0,2697000.0,22610000.0,-4817000.0,15681000.0,7093000.0,1409000.0,934000.0,11980000.0,-1351000.0,-9488000.0,10465000.0,0.0,0.0,-1088000.0,0.0,1554000.0,0.0,-9032000.0,10892000.0,MA,-409000.0,-409000.0,-73211.0,0.0,0.0,475000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-30,22237000.0,5263000.0,16974000.0,4252000.0,12722000.0,-471000.0,-519000.0,11732000.0,1802000.0,9930000.0,9930000.0,10.26,10.22,968000.0,971000.0,12264000.0,9515000.0,9930000.0,10388532.0,0.0,471000.0,-471000.0,12203000.0,12953000.0,5263000.0,750000.0,9930000.0,13495000.0,0.0,38724000.0,32347000.0,6377000.0,20047000.0,6298000.0,0.0,-5083000.0,2435000.0,20321000.0,-5083000.0,14023000.0,7015000.0,1407000.0,956000.0,11195000.0,-1470000.0,-10328000.0,9196000.0,0.0,0.0,-1097000.0,0.0,1123000.0,-724000.0,-8753000.0,10098000.0,MA,-542000.0,-542000.0,-83468.0,0.0,0.0,451000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-31,18884000.0,4489000.0,14395000.0,4168000.0,10227000.0,-431000.0,511000.0,10307000.0,1620000.0,8687000.0,8687000.0,8.79,8.76,988000.0,992000.0,10082000.0,8657000.0,8687000.0,8256227.0,0.0,431000.0,-431000.0,10738000.0,11464000.0,4489000.0,726000.0,8687000.0,10953000.0,0.0,37669000.0,30257000.0,7412000.0,20421000.0,7312000.0,0.0,-4021000.0,3787000.0,21213000.0,-4021000.0,13901000.0,6480000.0,1405000.0,980000.0,9463000.0,-5272000.0,-6555000.0,9902000.0,0.0,0.0,-814000.0,0.0,2024000.0,-650000.0,-5904000.0,8649000.0,MA,511000.0,511000.0,80227.0,0.0,0.0,425000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-31,15301000.0,3787000.0,11514000.0,3351000.0,8163000.0,-380000.0,-23000.0,7760000.0,1349000.0,6411000.0,6411000.0,6.4,6.37,1002000.02,1006000.02,8081000.0,7138000.0,6411000.0,6434128.0,0.0,380000.0,-380000.0,8140000.0,8720000.0,3787000.0,580000.0,6411000.0,8748000.0,0.0,33584000.0,27067000.0,6517000.0,18414000.0,6391000.0,0.0,-322000.0,7266000.0,19063000.0,-322000.0,12672000.0,2559000.0,1404454.9,995454.9,7224000.0,-1879000.0,-2152000.0,12419000.0,0.0,0.0,-708000.0,0.0,3959000.0,0.0,-4473000.0,6516000.0,MA,-28000.0,-28000.0,-4872.0,0.0,0.0,409000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-29,29771000.0,16067000.0,13704000.0,8760000.0,4944000.0,133000.0,334000.0,5411000.0,1165000.0,4246000.0,4246000.0,3.85,3.84,1103000.0,1107000.0,5028000.0,24827000.0,4246000.0,4022275.0,480000.0,347000.0,133000.0,5758000.0,6830000.0,16067000.0,1072000.0,4246000.0,6545000.0,0.0,82166000.0,61115000.0,21051000.0,30727000.0,21051000.0,0.0,9488000.0,14103000.0,30727000.0,9488000.0,9676000.0,595000.0,1317000.0,1072000.0,4843000.0,752000.0,-2993000.0,21834000.0,2118000.0,331000.0,-623000.0,127000.0,1528000.0,-1053000.0,-5002000.0,4220000.0,PYPL,285000.0,285000.0,61275.0,0.0,0.0,245000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-30,27518000.0,13745000.0,13773000.0,9729000.0,4044000.0,-130000.0,-548000.0,3366000.0,947000.0,2419000.0,2419000.0,2.1,2.09,1154000.0,1158000.0,3837000.0,23474000.0,2419000.0,2786409.0,174000.0,304000.0,-130000.0,3670000.0,4987000.0,13745000.0,1317000.0,2419000.0,5498000.0,0.0,78624000.0,58350000.0,20274000.0,30691000.0,20274000.0,0.0,8277000.0,12416000.0,30691000.0,8277000.0,10417000.0,2641000.0,1309000.0,1136000.0,5813000.0,-3328000.0,-1203000.0,19156000.0,878000.0,280000.0,-706000.0,143000.0,3475000.0,-1686000.0,-4199000.0,5107000.0,PYPL,-511000.0,-511000.0,-143591.0,0.0,0.0,173000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-31,25371000.0,11375000.0,13996000.0,9672000.0,4324000.0,-175000.0,-50000.0,4099000.0,-70000.0,4169000.0,4169000.0,3.55,3.52,1174000.0,1186000.0,4262000.0,21047000.0,4169000.0,4180680.0,57000.0,232000.0,-175000.0,4331000.0,5596000.0,11375000.0,1265000.0,4169000.0,5612000.0,0.0,75803000.0,54076000.0,21727000.0,29776000.0,21727000.0,0.0,8941000.0,9545000.0,29776000.0,8941000.0,8049000.0,2852000.0,1300000.0,1168000.0,5797000.0,-5149000.0,-557000.0,18029000.0,474000.0,231000.0,-908000.0,162000.0,272000.0,-361000.0,-3373000.0,4889000.0,PYPL,-16000.0,-16000.0,-4320.0,0.0,0.0,132000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-31,21454000.0,9675000.0,11779000.0,8351000.0,3428000.0,-121000.0,1758000.0,5065000.0,863000.0,4202000.0,4202000.0,3.58,3.54,1173000.0,1187000.0,3289000.0,18026000.0,4202000.0,2728750.0,88000.0,209000.0,-121000.0,5274000.0,6463000.0,9675000.0,1189000.0,4202000.0,4688000.0,0.0,70379000.0,50316000.0,20063000.0,28958000.0,20019000.0,0.0,9836000.0,12548000.0,28958000.0,9836000.0,8939000.0,4145000.0,1288691.81,1171691.81,6219000.0,-16545000.0,12454000.0,18040000.0,565000.0,190000.0,-866000.0,137000.0,6966000.0,-3000000.0,-1635000.0,5353000.0,PYPL,1775000.0,1775000.0,301750.0,0.0,0.0,117000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
